product_id,supplier_id,fecha_inicio,fecha_fin,cantidad
14762,10,2024-01-19,2024-11-11,4
14763,11,2024-04-07,2025-02-08,11
14764,100,2024-01-14,2024-10-05,43
14765,20,2024-03-12,2025-01-26,74
14766,13,2024-03-11,2024-05-11,90
14767,27,2024-03-04,2025-03-09,60
14768,59,2024-02-16,2024-12-14,60
14769,35,2024-03-17,2025-02-02,86
14770,94,2024-02-29,2025-01-10,86
14771,89,2024-04-14,2025-03-16,96
14772,22,2024-04-01,2024-08-22,16
14773,70,2024-02-24,2024-10-03,70
14774,13,2024-01-07,2025-01-25,67
14775,31,2024-01-01,2024-09-04,44
14776,93,2024-01-29,2025-04-02,32
14777,45,2024-02-02,2024-08-05,99
14778,60,2024-02-25,2024-06-10,73
14779,52,2024-02-22,2024-09-14,42
14780,41,2024-02-27,2024-11-08,34
14781,34,2024-01-27,2025-02-08,59
14782,30,2024-01-08,2025-01-22,77
14783,42,2024-02-08,2025-03-12,40
14784,29,2024-04-07,2025-03-04,62
14785,53,2024-02-04,2025-04-08,40
14786,31,2024-04-06,2025-02-15,37
14787,32,2024-03-14,2025-03-26,32
14788,52,2024-02-08,2025-01-30,63
14789,83,2024-02-13,2024-06-13,56
14790,71,2024-04-07,2024-11-15,2
14791,84,2024-04-04,2024-06-25,99
14792,15,2024-03-18,2024-12-04,61
14793,92,2024-02-08,2024-09-14,55
14794,62,2024-02-13,2024-12-10,19
14795,97,2024-03-21,2024-10-15,66
14796,69,2024-02-06,2024-12-09,26
14797,25,2024-03-20,2024-08-15,22
14798,64,2024-01-11,2024-09-22,11
14799,42,2024-04-09,2025-02-27,34
14800,20,2024-02-12,2025-03-05,51
14801,19,2024-02-14,2024-04-21,7
14802,19,2024-03-14,2024-09-12,98
14803,26,2024-01-11,2024-07-29,21
14804,34,2024-02-28,2024-05-07,99
14805,59,2024-04-16,2024-12-12,37
14806,98,2024-02-02,2024-07-13,69
14807,89,2024-01-25,2024-11-19,74
14808,23,2024-04-02,2025-02-01,16
14809,31,2024-01-15,2025-01-22,78
14810,75,2024-02-06,2024-08-28,31
14811,29,2024-03-07,2024-11-03,96
14812,52,2024-04-05,2024-10-21,59
14813,13,2024-01-06,2024-09-24,81
14814,70,2024-01-27,2024-11-05,49
14815,98,2024-04-07,2024-04-23,55
14816,70,2024-01-28,2025-01-20,85
14817,72,2024-03-09,2025-03-18,22
14818,36,2024-03-21,2025-01-26,3
14819,51,2024-01-21,2024-07-11,30
14820,39,2024-03-02,2024-08-03,93
14821,26,2024-02-16,2024-09-12,50
14822,59,2024-04-12,2024-07-11,13
14823,75,2024-02-16,2024-09-26,97
14824,72,2024-01-09,2024-11-19,9
14825,59,2024-03-12,2024-10-20,83
14826,28,2024-04-10,2024-11-01,33
14827,68,2024-03-24,2024-08-30,12
14828,34,2024-03-23,2024-11-12,43
14829,20,2024-02-25,2024-11-15,78
14830,6,2024-02-26,2024-11-14,84
14831,41,2024-01-29,2024-09-29,9
14832,35,2024-01-30,2024-09-16,52
14833,40,2024-01-11,2024-07-25,73
14834,89,2024-02-27,2024-10-09,84
14835,72,2024-03-22,2024-10-10,39
14836,40,2024-04-12,2024-09-24,20
14837,85,2024-04-16,2024-11-05,30
14838,11,2024-03-02,2024-12-28,69
14839,41,2024-04-14,2024-06-02,17
14840,75,2024-02-19,2024-10-30,37
14841,34,2024-04-10,2024-05-04,11
14842,100,2024-04-15,2025-03-06,1
14843,38,2024-01-20,2024-10-15,74
14844,18,2024-02-20,2024-06-07,81
14845,23,2024-01-06,2024-07-26,61
14846,92,2024-03-02,2024-07-05,9
14847,24,2024-02-16,2025-03-09,6
14848,57,2024-03-16,2024-11-28,90
14849,48,2024-02-18,2025-02-22,34
14850,74,2024-03-25,2024-05-21,37
14851,13,2024-02-01,2024-09-28,24
14852,12,2024-01-30,2024-09-20,71
14853,56,2024-01-11,2024-12-13,91
14854,65,2024-01-22,2024-05-31,61
14855,67,2024-03-12,2024-10-15,10
14856,49,2024-03-07,2025-01-12,52
14857,3,2024-01-27,2024-05-27,31
14858,89,2024-02-22,2024-12-12,16
14859,29,2024-01-31,2025-02-22,51
14860,76,2024-04-10,2024-08-16,3
14861,86,2024-01-10,2024-05-20,22
14862,2,2024-03-23,2024-10-22,32
14863,22,2024-01-18,2024-06-02,42
14864,74,2024-01-01,2024-05-10,19
14865,69,2024-01-03,2024-12-03,78
14866,96,2024-03-05,2024-10-31,38
14867,20,2024-04-01,2024-12-08,85
14868,77,2024-01-01,2024-11-20,6
14869,20,2024-03-15,2024-12-26,67
14870,94,2024-02-09,2024-12-31,43
14871,37,2024-04-14,2024-08-27,22
14872,55,2024-01-28,2024-05-24,34
14873,11,2024-02-17,2024-04-24,11
14874,59,2024-02-07,2024-08-04,34
14875,12,2024-03-28,2024-05-01,99
14876,90,2024-03-14,2024-10-05,43
14877,51,2024-02-23,2024-10-07,3
14878,70,2024-01-17,2024-05-19,43
14879,52,2024-03-09,2024-12-23,72
14880,96,2024-01-07,2024-09-02,63
14881,32,2024-02-27,2024-07-22,54
14882,24,2024-03-01,2024-09-06,33
14883,3,2024-04-12,2025-04-02,11
14884,7,2024-04-06,2024-10-05,14
14885,30,2024-04-08,2024-12-14,93
14886,98,2024-03-21,2025-01-20,16
14887,17,2024-02-25,2025-02-03,87
14888,55,2024-02-12,2024-06-22,47
14889,8,2024-04-08,2024-05-10,85
14890,16,2024-02-19,2024-09-28,64
14891,54,2024-03-28,2024-04-27,74
14892,48,2024-02-14,2024-05-19,63
14893,89,2024-03-03,2024-08-07,60
14894,57,2024-02-11,2025-02-09,84
14895,99,2024-04-08,2024-08-30,24
14896,91,2024-03-10,2024-05-15,56
14897,72,2024-01-08,2025-01-17,91
14898,31,2024-04-16,2025-02-24,56
14899,40,2024-01-29,2024-12-15,88
14900,60,2024-03-29,2025-01-27,63
14901,78,2024-04-16,2024-05-23,8
14902,1,2024-03-22,2024-05-27,6
14903,43,2024-02-13,2025-03-28,90
14904,24,2024-01-03,2024-09-25,32
14905,29,2024-03-12,2024-04-26,14
14906,97,2024-01-09,2025-04-13,86
14907,89,2024-04-04,2024-08-07,96
14908,49,2024-03-07,2024-10-20,56
14909,23,2024-03-13,2024-05-14,89
14910,47,2024-02-01,2024-12-06,2
14911,10,2024-03-03,2024-08-02,66
14912,62,2024-02-28,2025-03-03,12
14913,2,2024-04-01,2024-04-27,60
14914,58,2024-03-23,2025-03-24,19
14915,85,2024-03-12,2024-10-02,91
14916,17,2024-03-15,2025-03-24,51
14917,88,2024-02-21,2024-04-28,75
14918,89,2024-04-01,2025-01-01,69
14919,76,2024-01-12,2024-06-07,97
14920,69,2024-03-13,2024-05-28,96
14921,54,2024-03-11,2024-09-19,96
14922,47,2024-02-26,2024-12-19,8
14923,8,2024-03-19,2024-08-03,74
14924,30,2024-03-19,2024-10-24,21
14925,82,2024-04-16,2024-11-09,9
14926,1,2024-04-05,2024-09-24,69
14927,63,2024-04-05,2024-11-26,22
14928,30,2024-03-03,2024-12-22,18
14929,87,2024-01-05,2024-11-19,38
14930,4,2024-01-16,2024-09-03,15
14931,83,2024-03-19,2024-04-22,79
14932,72,2024-04-03,2024-08-07,75
14933,90,2024-01-10,2025-01-05,89
14934,47,2024-04-09,2024-10-17,66
14935,23,2024-01-27,2025-02-12,27
14936,31,2024-01-31,2025-01-29,16
14937,10,2024-04-10,2025-02-06,28
14938,47,2024-01-15,2024-11-05,19
14939,80,2024-03-20,2025-02-06,77
14940,44,2024-01-21,2025-04-04,78
14941,40,2024-04-15,2024-11-06,35
14942,50,2024-01-09,2024-07-29,26
14943,73,2024-04-15,2025-02-27,37
14944,1,2024-03-09,2024-11-06,22
14945,61,2024-02-01,2024-09-24,93
14946,56,2024-03-02,2024-08-09,72
14947,25,2024-03-16,2024-12-23,70
14948,74,2024-04-07,2024-11-27,70
14949,23,2024-01-19,2025-03-26,78
14950,95,2024-03-26,2024-10-20,44
14951,6,2024-02-12,2025-04-12,94
14952,38,2024-01-21,2025-01-25,18
14953,42,2024-01-13,2024-08-22,72
14954,18,2024-03-07,2024-06-20,46
14955,97,2024-02-23,2024-09-18,54
14956,40,2024-01-04,2024-12-19,3
14957,68,2024-03-15,2024-08-19,90
14958,75,2024-03-19,2024-08-23,85
14959,8,2024-01-11,2024-08-28,52
14960,27,2024-02-12,2025-04-14,68
14961,69,2024-02-08,2024-11-19,17
14962,54,2024-03-13,2024-09-20,26
14963,35,2024-04-08,2024-04-22,93
14964,9,2024-01-27,2024-06-18,91
14965,84,2024-01-27,2025-02-26,34
14966,43,2024-01-05,2025-03-10,36
14967,23,2024-01-19,2024-08-10,84
14968,59,2024-03-16,2024-11-02,35
14969,48,2024-02-09,2025-03-16,32
14970,17,2024-03-30,2024-10-10,60
14971,21,2024-04-05,2024-12-01,50
14972,95,2024-04-01,2024-10-12,18
14973,67,2024-02-12,2025-03-04,97
14974,75,2024-01-17,2025-02-27,55
14975,59,2024-04-07,2024-04-18,43
14976,96,2024-03-07,2024-07-08,22
14977,75,2024-01-21,2024-06-12,56
14978,84,2024-04-05,2025-03-18,97
14979,67,2024-01-30,2024-10-16,32
14980,49,2024-03-24,2024-07-01,12
14981,25,2024-01-30,2024-05-09,100
14982,97,2024-01-27,2025-01-11,13
14983,96,2024-03-29,2024-08-11,50
14984,16,2024-02-27,2024-07-02,12
14985,42,2024-03-26,2025-04-09,37
14986,72,2024-02-18,2025-02-03,34
14987,92,2024-03-18,2024-05-13,58
14988,60,2024-03-15,2024-12-02,56
14989,28,2024-01-27,2025-01-07,78
14990,67,2024-02-29,2024-08-02,29
14991,49,2024-04-08,2024-07-23,47
14992,94,2024-02-28,2024-07-23,97
14993,93,2024-02-04,2024-11-18,54
14994,29,2024-01-21,2024-10-10,61
14995,85,2024-01-08,2024-11-02,24
14996,90,2024-03-20,2024-05-08,76
14997,53,2024-04-11,2024-08-04,29
14998,42,2024-02-04,2025-02-13,68
14999,97,2024-02-01,2024-12-18,24
15000,23,2024-04-01,2024-05-25,20
15001,37,2024-03-14,2025-04-13,24
15002,69,2024-03-08,2025-04-13,19
15003,99,2024-03-14,2024-08-31,59
15004,88,2024-03-08,2025-01-21,27
15005,33,2024-02-21,2024-06-12,55
15006,5,2024-02-07,2024-05-29,100
15007,3,2024-02-23,2025-01-25,38
15008,27,2024-03-22,2024-12-03,18
15009,58,2024-04-01,2024-08-18,85
15010,9,2024-03-29,2024-04-17,26
15011,92,2024-01-17,2025-02-22,83
15012,61,2024-04-06,2024-12-31,79
15013,2,2024-02-07,2025-03-20,38
15014,18,2024-02-28,2024-05-23,50
15015,12,2024-01-17,2024-09-05,80
15016,22,2024-01-04,2024-05-08,77
15017,69,2024-01-30,2025-02-24,65
15018,46,2024-02-23,2024-05-10,10
15019,8,2024-03-04,2024-12-25,83
15020,28,2024-01-02,2024-05-15,15
15021,57,2024-01-28,2024-12-10,98
15022,1,2024-03-22,2024-07-10,68
15023,34,2024-03-20,2025-02-23,38
15024,73,2024-02-12,2025-02-19,3
15025,99,2024-02-06,2025-02-14,30
15026,68,2024-01-30,2025-02-11,27
15027,74,2024-04-13,2024-07-09,1
15028,11,2024-03-27,2024-09-17,65
15029,52,2024-03-07,2025-01-02,3
15030,79,2024-01-23,2024-06-22,61
15031,57,2024-02-13,2025-03-28,78
15032,26,2024-01-09,2024-04-17,71
15033,83,2024-03-23,2025-01-03,20
15034,78,2024-04-01,2024-04-18,92
15035,62,2024-01-25,2024-12-25,58
15036,55,2024-02-09,2025-02-17,86
15037,72,2024-01-21,2024-09-24,82
15038,33,2024-03-25,2025-02-04,84
15039,9,2024-02-20,2024-09-05,47
15040,79,2024-03-19,2025-01-23,68
15041,89,2024-04-15,2024-06-16,92
15042,53,2024-02-17,2024-09-21,13
15043,53,2024-03-01,2024-04-29,34
15044,4,2024-03-30,2025-02-27,42
15045,21,2024-03-24,2024-11-24,82
15046,69,2024-04-02,2024-08-14,76
15047,15,2024-04-14,2024-04-18,6
15048,85,2024-03-10,2024-04-23,27
15049,13,2024-01-07,2024-09-09,86
15050,63,2024-01-23,2024-11-07,64
15051,81,2024-01-17,2025-01-21,70
15052,82,2024-03-29,2024-06-21,70
15053,31,2024-02-22,2024-07-15,18
15054,39,2024-04-03,2024-08-13,40
15055,31,2024-03-03,2024-10-16,27
15056,9,2024-03-28,2025-03-28,38
15057,3,2024-02-07,2024-06-15,42
15058,14,2024-03-22,2025-02-18,73
15059,88,2024-01-09,2024-11-05,87
15060,46,2024-02-03,2024-09-22,91
15061,39,2024-02-05,2025-03-11,83
15062,45,2024-01-17,2024-11-18,88
15063,43,2024-04-01,2025-03-18,37
15064,66,2024-03-10,2024-05-16,46
15065,18,2024-03-20,2024-07-14,62
15066,30,2024-02-06,2024-10-21,26
15067,98,2024-02-28,2024-06-08,29
15068,12,2024-03-03,2024-06-24,17
15069,40,2024-04-01,2024-06-04,31
15070,29,2024-01-11,2024-07-23,73
15071,65,2024-03-15,2025-03-27,15
15072,66,2024-01-11,2025-04-13,7
15073,19,2024-02-03,2024-12-12,39
15074,32,2024-01-28,2025-01-25,40
15075,29,2024-04-12,2024-12-02,34
15076,90,2024-01-05,2024-09-13,12
15077,58,2024-01-12,2025-03-23,89
15078,26,2024-03-21,2024-11-07,100
15079,32,2024-01-27,2024-04-26,21
15080,76,2024-01-28,2025-02-08,63
15081,48,2024-03-01,2024-09-10,65
15082,67,2024-04-08,2024-07-29,91
15083,94,2024-04-05,2025-02-03,55
15084,48,2024-02-08,2024-10-24,47
15085,86,2024-03-26,2024-08-18,12
15086,58,2024-01-11,2025-02-11,79
15087,50,2024-02-01,2024-09-01,59
15088,89,2024-01-05,2024-05-06,14
15089,51,2024-02-27,2024-12-03,86
15090,47,2024-02-22,2024-07-24,61
15091,53,2024-01-21,2024-07-17,95
15092,3,2024-04-11,2025-01-12,92
15093,68,2024-04-09,2024-08-31,1
15094,9,2024-03-21,2024-06-20,54
15095,30,2024-03-29,2024-08-23,8
15096,69,2024-01-11,2024-05-30,46
15097,32,2024-04-02,2025-01-03,82
15098,21,2024-04-01,2024-04-28,89
15099,90,2024-01-15,2024-11-03,16
15100,48,2024-03-09,2024-09-12,19
15101,22,2024-03-04,2024-06-27,63
15102,66,2024-03-21,2025-03-26,31
15103,73,2024-02-04,2025-04-09,24
15104,55,2024-03-02,2025-04-02,65
15105,89,2024-02-02,2025-03-01,83
15106,28,2024-01-20,2024-08-01,55
15107,41,2024-01-24,2025-03-31,48
15108,90,2024-02-14,2024-07-17,2
15109,73,2024-01-07,2024-12-01,69
15110,42,2024-04-09,2024-12-16,85
15111,14,2024-02-02,2024-12-17,8
15112,69,2024-04-16,2024-10-30,93
15113,19,2024-01-13,2024-04-20,32
15114,11,2024-04-03,2024-08-24,63
15115,75,2024-02-29,2024-12-15,49
15116,35,2024-03-30,2025-02-09,92
15117,35,2024-02-24,2025-02-02,45
15118,39,2024-04-15,2024-07-01,2
15119,80,2024-04-06,2025-01-04,65
15120,73,2024-01-18,2024-09-28,48
15121,50,2024-01-11,2024-08-28,70
15122,81,2024-02-07,2024-05-13,24
15123,35,2024-02-20,2025-02-01,44
15124,36,2024-02-28,2024-07-24,3
15125,49,2024-04-16,2024-06-17,55
15126,48,2024-03-11,2024-12-25,86
15127,96,2024-01-30,2024-07-18,80
15128,64,2024-04-16,2024-07-08,14
15129,62,2024-03-22,2024-05-05,53
15130,25,2024-01-01,2024-09-03,89
15131,36,2024-01-25,2025-02-09,88
15132,70,2024-03-05,2024-12-29,98
15133,50,2024-02-07,2024-12-30,82
15134,16,2024-03-16,2025-03-11,90
15135,8,2024-02-05,2024-10-24,2
15136,57,2024-04-03,2024-06-06,42
15137,64,2024-03-01,2024-09-29,5
15138,99,2024-04-02,2024-06-23,24
15139,47,2024-04-08,2025-01-03,85
15140,44,2024-02-14,2024-05-10,41
15141,72,2024-03-28,2024-09-15,60
15142,35,2024-02-02,2025-03-06,23
15143,68,2024-03-17,2024-06-16,28
15144,31,2024-01-07,2025-03-01,51
15145,61,2024-04-05,2024-04-24,49
15146,34,2024-04-12,2024-12-07,41
15147,38,2024-01-03,2025-02-16,71
15148,4,2024-01-23,2024-09-02,68
15149,65,2024-01-22,2024-11-26,82
15150,7,2024-04-05,2025-03-04,81
15151,4,2024-02-09,2024-12-22,88
15152,83,2024-03-25,2025-03-29,57
15153,5,2024-03-27,2024-09-14,55
15154,74,2024-04-11,2024-12-30,57
15155,64,2024-04-09,2025-02-06,88
15156,38,2024-03-31,2024-12-17,61
15157,31,2024-01-22,2024-05-01,34
15158,85,2024-01-11,2025-01-20,4
15159,82,2024-01-05,2025-03-31,44
15160,46,2024-03-23,2024-07-22,30
15161,79,2024-01-18,2024-12-11,87
15162,61,2024-03-24,2024-05-11,4
15163,59,2024-01-18,2024-12-08,78
15164,11,2024-03-31,2024-08-03,50
15165,73,2024-01-05,2024-08-09,1
15166,78,2024-03-29,2024-12-13,31
15167,39,2024-02-23,2024-11-19,38
15168,25,2024-03-26,2024-12-13,60
15169,26,2024-03-15,2024-10-30,21
15170,98,2024-02-15,2024-07-07,79
15171,42,2024-03-09,2024-09-27,81
15172,39,2024-01-27,2024-11-29,2
15173,86,2024-01-13,2025-01-16,97
15174,9,2024-03-25,2024-09-27,58
15175,83,2024-03-12,2025-01-11,6
15176,87,2024-03-10,2025-01-24,6
15177,58,2024-03-02,2024-09-01,2
15178,75,2024-01-05,2025-02-26,100
15179,70,2024-02-06,2024-06-29,21
15180,63,2024-01-18,2024-07-16,7
15181,79,2024-01-12,2024-05-14,2
15182,39,2024-01-14,2024-07-28,98
15183,69,2024-02-12,2025-01-14,75
15184,60,2024-02-25,2024-09-07,63
15185,40,2024-03-12,2024-05-20,25
15186,35,2024-02-11,2024-05-13,21
15187,85,2024-02-14,2024-11-05,20
15188,6,2024-04-05,2024-08-04,11
15189,11,2024-01-01,2024-06-11,13
15190,8,2024-02-22,2024-08-26,54
15191,93,2024-04-04,2024-11-17,82
15192,18,2024-02-02,2024-05-19,25
15193,4,2024-01-21,2025-02-23,67
15194,63,2024-03-10,2024-05-02,35
15195,22,2024-03-07,2025-03-06,92
15196,22,2024-04-01,2024-06-10,83
15197,64,2024-01-27,2024-10-14,96
15198,30,2024-01-21,2024-10-11,56
15199,30,2024-04-01,2024-09-17,61
15200,26,2024-03-22,2024-09-21,94
15201,56,2024-01-29,2024-09-18,17
15202,71,2024-03-05,2025-04-01,64
15203,37,2024-04-07,2025-02-01,6
15204,27,2024-01-07,2025-03-13,100
15205,8,2024-03-20,2024-10-20,57
15206,77,2024-02-03,2024-11-25,52
15207,39,2024-03-05,2025-02-13,59
15208,15,2024-04-03,2025-01-21,93
15209,90,2024-01-02,2024-11-05,49
15210,9,2024-02-29,2024-08-06,34
15211,98,2024-02-11,2025-04-07,9
15212,95,2024-04-08,2025-03-03,30
15213,81,2024-02-26,2024-05-17,18
15214,16,2024-01-12,2025-03-22,96
15215,12,2024-04-12,2024-11-09,12
15216,11,2024-02-14,2024-10-14,81
15217,24,2024-04-09,2025-04-11,37
15218,41,2024-01-01,2024-07-13,24
15219,37,2024-02-20,2025-03-22,5
15220,46,2024-01-04,2025-01-22,10
15221,89,2024-04-15,2025-03-12,73
15222,76,2024-01-04,2024-08-14,70
15223,7,2024-04-15,2024-06-16,62
15224,99,2024-02-15,2024-09-22,100
15225,91,2024-02-20,2024-10-23,43
15226,2,2024-02-11,2025-03-03,34
15227,97,2024-03-07,2024-06-12,7
15228,87,2024-02-07,2024-07-17,92
15229,14,2024-04-01,2024-08-15,19
15230,42,2024-01-01,2025-03-14,72
15231,80,2024-02-17,2024-10-22,52
15232,8,2024-03-22,2024-11-10,8
15233,74,2024-01-03,2024-09-22,83
15234,85,2024-02-16,2024-05-10,70
15235,63,2024-02-27,2024-11-07,30
15236,28,2024-01-23,2024-04-18,27
15237,95,2024-02-29,2025-02-27,16
15238,3,2024-04-01,2024-06-03,77
15239,37,2024-01-26,2025-01-05,16
15240,15,2024-01-10,2024-04-26,79
15241,73,2024-01-02,2025-02-11,90
15242,68,2024-04-05,2024-07-12,11
15243,59,2024-02-06,2024-11-06,46
15244,89,2024-01-02,2024-05-25,71
15245,39,2024-01-30,2024-08-26,48
15246,84,2024-03-21,2025-01-17,1
15247,41,2024-01-23,2024-08-07,5
15248,42,2024-03-09,2025-01-08,50
15249,70,2024-03-18,2024-07-23,35
15250,74,2024-01-31,2025-01-19,87
15251,47,2024-01-19,2024-09-09,56
15252,62,2024-03-06,2024-09-14,6
15253,27,2024-04-01,2024-06-07,87
15254,98,2024-02-06,2025-03-01,40
15255,56,2024-02-08,2025-03-01,30
15256,42,2024-01-14,2025-04-11,71
15257,64,2024-01-31,2025-02-02,43
15258,100,2024-04-14,2024-04-22,14
15259,46,2024-02-01,2024-05-21,81
15260,70,2024-03-23,2025-04-12,4
15261,19,2024-01-06,2024-05-17,67
15262,10,2024-03-14,2024-06-01,97
15263,19,2024-04-03,2025-03-04,53
15264,41,2024-02-09,2024-05-12,72
15265,76,2024-03-24,2024-12-07,11
15266,3,2024-02-07,2024-04-20,57
15267,58,2024-01-11,2025-01-16,98
15268,11,2024-01-01,2025-01-14,35
15269,90,2024-04-01,2024-10-20,30
15270,27,2024-04-09,2024-10-10,29
15271,2,2024-03-03,2025-03-04,28
15272,57,2024-01-09,2024-11-20,8
15273,87,2024-04-03,2024-06-10,92
15274,61,2024-01-15,2024-10-18,15
15275,54,2024-02-07,2025-04-08,85
15276,2,2024-02-06,2025-02-25,18
15277,89,2024-02-26,2024-05-25,17
15278,57,2024-04-08,2024-05-05,74
15279,39,2024-01-02,2024-09-06,13
15280,97,2024-01-30,2024-06-10,13
15281,96,2024-03-15,2024-05-07,65
15282,19,2024-01-25,2025-02-08,6
15283,12,2024-03-15,2024-04-21,85
15284,29,2024-04-09,2024-10-17,3
15285,23,2024-01-25,2024-06-21,62
15286,72,2024-03-28,2024-08-13,36
15287,81,2024-04-07,2025-02-18,34
15288,40,2024-02-08,2024-07-18,78
15289,53,2024-01-26,2025-01-02,93
15290,13,2024-04-01,2025-01-18,19
15291,55,2024-03-15,2024-07-12,45
15292,82,2024-01-30,2025-03-24,66
15293,20,2024-01-20,2024-07-24,79
15294,82,2024-03-25,2024-10-25,28
15295,38,2024-03-02,2025-04-13,49
15296,95,2024-04-14,2025-02-25,96
15297,86,2024-03-19,2025-01-17,76
15298,74,2024-03-22,2024-12-03,72
15299,31,2024-03-01,2024-11-28,39
15300,60,2024-02-20,2025-03-18,45
15301,99,2024-02-28,2024-10-29,88
15302,14,2024-01-21,2024-12-08,81
15303,9,2024-02-16,2024-07-29,41
15304,61,2024-01-27,2024-11-10,29
15305,20,2024-01-02,2025-01-11,42
15306,59,2024-04-04,2025-02-11,24
15307,23,2024-02-17,2024-11-20,4
15308,75,2024-01-02,2025-01-04,62
15309,53,2024-01-24,2024-09-07,89
15310,9,2024-03-27,2024-09-13,40
15311,56,2024-02-24,2024-09-25,22
15312,30,2024-02-11,2024-07-26,24
15313,99,2024-03-14,2024-05-04,88
15314,59,2024-02-07,2025-04-11,100
15315,2,2024-02-01,2024-06-02,37
15316,34,2024-04-06,2024-09-02,54
15317,48,2024-02-05,2025-01-24,34
15318,53,2024-01-23,2024-05-01,6
15319,28,2024-01-14,2024-12-24,11
15320,37,2024-01-25,2024-09-09,34
15321,68,2024-03-06,2025-04-05,35
15322,46,2024-01-05,2024-11-12,79
15323,55,2024-01-23,2024-08-04,95
15324,32,2024-03-25,2024-08-07,71
15325,75,2024-01-08,2024-07-26,81
15326,7,2024-02-29,2024-11-20,6
15327,2,2024-03-26,2024-05-10,84
15328,98,2024-03-29,2024-12-14,60
15329,50,2024-04-09,2024-12-31,59
15330,82,2024-01-03,2024-12-08,57
15331,14,2024-03-28,2025-02-12,48
15332,52,2024-04-06,2024-09-07,95
15333,97,2024-02-23,2024-12-16,22
15334,9,2024-02-16,2024-12-23,29
15335,58,2024-04-01,2024-09-11,48
15336,51,2024-03-19,2024-10-12,53
15337,53,2024-01-27,2024-12-24,58
15338,54,2024-02-24,2024-09-29,63
15339,19,2024-02-13,2024-11-01,70
15340,18,2024-02-13,2024-09-01,26
15341,28,2024-03-10,2024-07-26,40
15342,91,2024-02-09,2024-11-21,8
15343,39,2024-02-23,2025-04-08,92
15344,78,2024-03-09,2024-05-31,82
15345,64,2024-03-05,2024-10-09,92
15346,34,2024-02-05,2025-03-29,55
15347,60,2024-01-24,2024-06-18,93
15348,89,2024-01-15,2025-04-12,64
15349,93,2024-03-21,2024-05-25,82
15350,45,2024-02-10,2024-05-17,44
15351,88,2024-01-22,2024-04-17,78
15352,85,2024-03-11,2024-12-17,48
15353,32,2024-01-04,2025-03-28,7
15354,100,2024-03-09,2025-02-16,4
15355,60,2024-01-15,2024-12-03,7
15356,93,2024-03-20,2024-10-30,43
15357,53,2024-02-12,2025-03-08,13
15358,9,2024-02-14,2024-09-13,99
15359,75,2024-04-09,2024-04-24,21
15360,21,2024-03-08,2025-01-05,89
15361,10,2024-01-16,2024-06-22,26
15362,10,2024-04-10,2025-02-01,75
15363,4,2024-02-03,2025-01-02,66
15364,31,2024-03-08,2024-09-26,93
15365,19,2024-03-03,2024-10-24,51
15366,79,2024-03-17,2024-09-11,29
15367,52,2024-02-29,2024-12-25,8
15368,40,2024-02-22,2024-08-28,1
15369,63,2024-01-13,2024-07-28,43
15370,49,2024-03-04,2025-01-18,78
15371,29,2024-01-23,2024-06-24,68
15372,13,2024-03-25,2024-09-30,15
15373,86,2024-02-28,2024-12-24,76
15374,66,2024-04-05,2024-08-25,96
15375,10,2024-02-17,2024-07-08,8
15376,1,2024-03-23,2024-06-24,66
15377,1,2024-02-24,2024-06-10,58
15378,99,2024-01-08,2024-12-26,99
15379,8,2024-02-29,2025-03-28,60
15380,32,2024-02-10,2025-02-01,14
15381,57,2024-03-30,2024-11-20,29
15382,13,2024-02-24,2024-07-27,100
15383,66,2024-03-27,2024-06-08,50
15384,64,2024-03-13,2025-02-10,5
15385,7,2024-03-10,2024-12-18,70
15386,72,2024-03-13,2025-04-12,8
15387,59,2024-03-20,2024-10-19,98
15388,46,2024-01-23,2024-10-03,67
15389,35,2024-03-10,2024-10-26,77
15390,84,2024-01-27,2024-06-19,21
15391,84,2024-01-26,2024-05-19,71
15392,3,2024-04-02,2024-04-22,63
15393,27,2024-02-29,2024-11-19,66
15394,69,2024-01-12,2024-04-22,80
15395,98,2024-01-19,2025-02-17,17
15396,27,2024-01-31,2024-10-12,63
15397,20,2024-01-26,2024-09-09,74
15398,50,2024-04-05,2024-05-26,87
15399,40,2024-02-04,2024-06-13,54
15400,38,2024-02-18,2024-05-21,77
15401,9,2024-01-11,2024-10-05,13
15402,21,2024-01-19,2024-09-09,1
15403,78,2024-03-24,2025-01-07,56
15404,36,2024-04-07,2024-06-03,84
15405,22,2024-03-31,2024-10-13,98
15406,98,2024-04-03,2024-06-01,67
15407,2,2024-04-14,2024-08-10,15
15408,36,2024-03-01,2024-06-12,98
15409,34,2024-03-11,2024-07-02,89
15410,76,2024-01-01,2024-10-17,71
15411,34,2024-01-20,2025-04-02,82
15412,9,2024-01-25,2024-05-08,57
15413,26,2024-02-22,2025-01-17,3
15414,16,2024-04-06,2024-11-16,92
15415,99,2024-01-23,2025-03-04,55
15416,88,2024-02-13,2025-03-17,25
15417,83,2024-02-04,2024-11-29,75
15418,46,2024-02-20,2024-07-23,46
15419,32,2024-01-27,2025-04-05,43
15420,18,2024-03-07,2024-04-26,9
15421,81,2024-01-11,2024-07-03,49
15422,24,2024-02-05,2024-11-01,21
15423,99,2024-02-05,2025-03-12,50
15424,24,2024-03-15,2024-07-05,63
15425,29,2024-03-29,2025-03-30,17
15426,84,2024-01-28,2024-12-04,31
