inventory_id,purchase_order_id,cantidad,precio_unitario,subtotal
11414,465,47,516,7556
11415,223,52,984,8149
11416,388,100,603,3601
11417,932,79,184,509
11418,249,19,889,3178
11419,882,33,566,6502
11420,263,96,194,2258
11421,910,61,162,2123
11422,697,36,574,5196
11423,793,66,717,9452
11424,482,92,353,1005
11425,104,58,921,9292
11426,543,38,171,6295
11427,729,68,134,9564
11428,965,31,467,2231
11429,404,7,873,6360
11430,548,63,297,2187
11431,363,4,497,1229
11432,88,88,698,531
11433,386,66,610,6770
11434,429,5,84,1088
11435,946,19,197,1290
11436,363,62,333,3540
11437,357,53,2,2326
11438,156,21,490,8508
11439,883,81,981,5038
11440,303,28,59,2287
11441,190,96,258,421
11442,421,7,989,2659
11443,97,32,367,6264
11444,183,92,472,2829
11445,553,65,333,3759
11446,834,72,489,2227
11447,74,20,675,1780
11448,90,66,576,844
11449,229,80,439,2555
11450,356,72,660,8954
11451,557,78,995,5616
11452,856,88,409,6738
11453,821,95,378,6403
11454,960,45,984,7024
11455,630,97,213,6907
11456,35,66,636,6204
11457,11,63,482,1212
11458,720,1,447,7303
11459,741,48,919,9437
11460,840,52,27,6274
11461,851,59,362,7482
11462,409,23,140,2245
11463,840,97,17,7373
11464,807,58,291,1136
11465,975,67,872,6774
11466,670,54,57,6918
11467,98,20,376,7541
11468,49,49,90,4362
11469,929,57,420,7610
11470,793,86,459,648
11471,815,97,223,4135
11472,564,85,416,8575
11473,55,30,940,171
11474,484,63,487,2810
11475,454,85,97,4633
11476,65,30,807,2878
11477,734,70,862,7991
11478,234,97,969,3409
11479,117,16,959,6857
11480,991,6,435,4485
11481,712,59,738,9726
11482,672,60,344,3477
11483,952,69,910,5840
11484,925,62,9,4990
11485,160,41,511,4167
11486,684,32,493,7799
11487,91,3,580,6317
11488,846,99,957,5501
11489,355,47,618,8759
11490,454,81,343,2027
11491,34,14,164,4743
11492,330,97,707,422
11493,841,71,324,9650
11494,104,22,43,8023
11495,265,31,147,8325
11496,645,32,159,6021
11497,946,20,956,7128
11498,209,40,699,5716
11499,970,52,961,3616
11500,545,22,682,7899
11501,745,12,525,7350
11502,383,27,955,6112
11503,817,42,858,8111
11504,94,80,85,5948
11505,193,95,688,6381
11506,62,45,40,1415
11507,959,50,361,7025
11508,718,33,964,3494
11509,627,24,542,6952
11510,361,24,698,9091
11511,759,99,162,2261
11512,944,31,581,100
11513,663,2,815,396
11514,591,94,560,6248
11515,132,9,636,3637
11516,518,12,310,1876
11517,659,15,587,2768
11518,589,82,633,1738
11519,340,68,951,1470
11520,649,58,735,503
11521,526,96,461,4803
11522,515,58,86,1848
11523,987,87,852,6801
11524,318,90,422,4760
11525,723,14,986,7163
11526,339,99,453,918
11527,798,86,730,5651
11528,106,92,792,4287
11529,936,80,58,8051
11530,869,81,827,7867
11531,234,61,459,2059
11532,508,4,334,1211
11533,535,32,178,1422
11534,745,76,231,7886
11535,201,72,590,2923
11536,894,54,204,9344
11537,142,22,483,8355
11538,731,83,959,2830
11539,69,57,914,73
11540,456,73,492,3410
11541,582,10,561,2410
11542,11,44,995,9873
11543,268,54,703,6305
11544,628,90,924,9521
11545,816,87,208,5095
11546,394,93,638,3768
11547,730,42,464,7035
11548,474,26,574,2149
11549,27,45,5,3527
11550,523,98,269,5643
11551,581,29,630,7793
11552,9,94,438,2270
11553,844,77,388,9959
11554,411,24,748,7285
11555,16,64,320,1514
11556,443,73,150,2401
11557,322,17,88,567
11558,423,62,309,1241
11559,729,95,246,3327
11560,862,50,617,970
11561,198,75,364,654
11562,54,5,746,2032
11563,302,16,759,3249
11564,346,63,135,2346
11565,447,56,417,1466
11566,322,13,813,1106
11567,781,73,319,4042
11568,73,72,90,6583
11569,61,58,781,4857
11570,460,57,541,5976
11571,252,55,23,1390
11572,212,78,837,2730
11573,385,19,59,5424
11574,945,54,592,1639
11575,263,17,467,934
11576,906,5,391,790
11577,69,65,483,4510
11578,525,26,868,558
11579,844,58,436,6336
11580,579,12,327,7593
11581,328,1,812,4652
11582,396,19,378,977
11583,832,29,773,2799
11584,569,23,794,7038
11585,193,70,747,5846
11586,848,70,587,8028
11587,989,59,98,1549
11588,605,61,419,706
11589,425,43,469,131
11590,896,91,670,2175
11591,672,83,445,3619
11592,776,71,453,524
11593,471,81,48,4455
11594,616,58,112,6840
11595,786,21,586,9022
11596,249,7,424,6964
11597,343,22,669,8244
11598,1000,37,989,5838
11599,862,35,840,3405
11600,73,36,721,4852
11601,968,45,429,3201
11602,133,11,249,439
11603,444,92,806,5007
11604,776,81,19,3684
11605,711,31,642,3778
11606,874,96,139,8235
11607,163,56,96,2154
11608,997,31,272,6081
11609,142,32,856,1544
11610,699,41,438,6092
11611,126,99,642,8661
11612,40,15,344,7015
11613,380,32,779,5247
11614,609,78,476,1776
11615,952,29,691,2340
11616,70,7,952,4693
11617,626,16,876,959
11618,779,11,689,8660
11619,845,100,431,9636
11620,940,100,341,1184
11621,226,19,856,2315
11622,179,15,547,4097
11623,939,47,310,4164
11624,333,100,470,8988
11625,263,5,184,3110
11626,680,6,467,5609
11627,905,58,872,6234
11628,804,40,663,3106
11629,670,52,517,8639
11630,314,52,994,3404
11631,642,38,99,828
11632,286,82,528,3523
11633,919,99,331,9012
11634,253,78,875,9740
11635,618,79,503,8549
11636,346,19,599,9381
11637,868,71,624,9456
11638,306,68,199,1068
11639,958,4,148,8683
11640,735,56,547,7984
11641,850,34,367,7904
11642,572,69,408,7750
11643,857,90,946,7175
11644,731,53,561,1596
11645,458,97,973,8650
11646,338,12,870,1115
11647,809,8,27,1533
11648,928,92,724,2759
11649,565,71,864,6085
11650,828,8,489,1123
11651,225,21,305,1308
11652,486,73,351,9450
11653,962,68,964,3294
11654,300,77,751,5674
11655,897,73,469,5291
11656,820,37,463,6927
11657,52,36,204,7939
11658,513,16,449,1181
11659,292,46,127,1167
11660,507,98,62,193
11661,616,71,316,161
11662,300,13,242,1665
11663,63,3,138,4248
11664,327,88,330,3299
11665,86,1,648,4339
11666,20,96,980,8048
11667,336,74,231,7356
11668,122,17,964,7193
11669,30,31,780,4758
11670,723,62,571,5787
11671,51,65,838,8959
11672,903,24,682,5973
11673,686,85,487,776
11674,37,5,604,2897
11675,764,71,457,7449
11676,863,53,256,6717
11677,487,8,241,3846
11678,436,27,502,1402
11679,237,25,235,118
11680,369,62,26,6448
11681,299,48,254,4415
11682,773,84,964,1558
11683,888,53,461,1007
11684,44,97,682,103
11685,380,93,407,4489
11686,937,33,335,5623
11687,588,71,106,7376
11688,843,90,583,3904
11689,971,61,921,9653
11690,496,30,610,6816
11691,563,18,919,5278
11692,614,10,484,8402
11693,55,49,812,4740
11694,934,50,937,3241
11695,455,93,251,61
11696,207,1,275,5890
11697,596,53,221,5607
11698,127,13,293,3518
11699,274,50,254,457
11700,976,83,576,6002
11701,831,84,855,7567
11702,864,1,501,7685
11703,47,29,930,5761
11704,9,77,645,105
11705,66,42,696,1302
11706,952,43,512,2338
11707,701,94,267,9153
11708,951,79,650,8718
11709,280,49,856,7490
11710,612,8,71,4395
11711,666,31,409,8447
11712,937,97,884,8599
11713,818,92,3,4501
11714,560,21,258,8259
11715,198,24,955,3179
11716,671,32,445,7269
11717,2,58,672,6407
11718,866,29,387,6007
11719,551,14,928,1569
11720,338,46,292,8867
11721,904,89,851,7545
11722,968,63,522,8846
11723,714,9,158,933
11724,583,11,951,4569
11725,856,95,914,2524
11726,959,21,607,5083
11727,135,9,727,9640
11728,619,79,686,8661
11729,227,46,688,6343
11730,752,41,589,4330
11731,667,6,824,8408
11732,843,62,447,1121
11733,640,11,49,6270
11734,808,36,340,2260
11735,412,73,20,5412
11736,869,89,891,1641
11737,480,58,384,2577
11738,400,64,494,1286
11739,748,42,840,3572
11740,280,25,666,5219
11741,380,18,786,6930
11742,381,14,458,1292
11743,478,84,136,5241
11744,6,34,541,6088
11745,359,61,271,9808
11746,73,55,639,2058
11747,148,17,523,2247
11748,102,13,475,4046
11749,151,13,173,3845
11750,176,14,868,2315
11751,796,77,108,7482
11752,431,78,485,1093
11753,997,45,221,635
11754,94,12,464,2468
11755,615,98,18,817
11756,315,17,351,7702
11757,299,97,479,9067
11758,885,96,928,4244
11759,265,82,375,2638
11760,761,35,958,3988
11761,68,51,247,7418
11762,287,91,318,3567
11763,258,6,670,6548
11764,7,72,979,8554
11765,846,97,891,6542
11766,999,50,576,6373
11767,2,5,187,5742
11768,882,20,59,1473
11769,920,28,902,9721
11770,417,64,576,2030
11771,412,7,760,2938
11772,776,87,94,3686
11773,609,50,453,1928
11774,507,57,171,803
11775,824,49,945,6586
11776,339,88,621,1527
11777,858,88,92,2610
11778,463,26,360,6153
11779,815,48,186,861
11780,423,4,885,1383
11781,374,20,557,3234
11782,256,57,571,8248
11783,815,44,462,7909
11784,374,33,421,2580
11785,142,14,588,7366
11786,332,5,533,3899
11787,230,62,590,7615
11788,596,67,226,8604
11789,700,14,85,407
11790,231,24,988,9653
11791,44,84,553,2097
11792,763,75,131,8854
11793,516,61,758,7228
11794,566,59,261,1834
11795,254,17,621,6632
11796,338,86,646,1471
11797,803,66,581,2203
11798,579,5,81,8004
11799,352,6,684,4516
11800,384,90,834,3029
11801,851,75,660,6777
11802,748,9,427,5045
11803,409,40,231,5910
11804,213,65,257,9583
11805,781,80,983,351
11806,192,92,621,9470
11807,609,99,441,6911
11808,738,58,541,6888
11809,53,68,922,4085
11810,290,22,16,6473
11811,170,41,84,7070
11812,914,73,638,3905
11813,708,93,920,1785
11814,340,24,385,6958
11815,370,45,517,1065
11816,411,26,350,4159
11817,390,93,166,5578
11818,339,50,289,825
11819,854,11,838,4343
11820,593,76,443,7800
11821,434,89,988,7853
11822,991,82,47,3452
11823,364,88,892,5516
11824,822,76,691,6388
11825,848,61,222,1973
11826,694,12,212,8623
11827,496,80,109,7303
11828,791,70,97,1146
11829,984,15,351,8497
11830,403,36,785,5737
11831,39,99,989,3782
11832,337,12,745,1624
11833,970,28,91,1997
11834,988,77,275,4292
11835,668,3,227,6361
11836,432,92,337,1420
11837,57,2,132,7041
11838,949,69,665,4801
11839,127,20,165,1912
11840,319,36,208,8602
11841,399,57,922,8340
11842,371,53,840,9768
11843,449,22,637,4327
11844,110,22,495,7322
11845,123,75,640,4305
11846,304,48,782,5991
11847,818,42,674,3993
11848,627,97,370,5773
11849,519,4,697,8122
11850,218,80,58,8972
11851,986,92,786,8945
11852,958,39,617,909
11853,927,14,251,3896
11854,730,41,790,9306
11855,774,81,809,5191
11856,604,43,768,868
11857,931,21,293,1959
11858,909,67,619,7328
11859,840,96,296,3108
11860,498,88,914,2986
11861,689,16,876,2215
11862,627,99,72,1672
11863,900,42,840,3460
11864,739,30,474,4161
11865,846,82,169,4645
11866,671,59,158,5520
11867,593,20,116,7725
11868,379,2,911,1656
11869,756,100,112,6014
11870,800,61,416,7192
11871,22,81,634,8023
11872,4,86,32,9530
11873,726,20,339,8820
11874,460,55,231,8130
11875,908,92,418,2441
11876,459,87,742,8937
11877,167,68,218,488
11878,664,81,130,5646
11879,414,33,755,2492
11880,410,38,928,4406
11881,113,27,906,6073
11882,193,46,671,5242
11883,87,96,664,8980
11884,479,92,862,248
11885,521,60,32,3030
11886,252,68,536,7780
11887,324,87,512,1152
11888,47,58,171,6161
11889,884,91,463,3629
11890,876,23,769,2085
11891,922,18,144,5417
11892,127,77,387,5559
11893,676,1,753,9478
11894,401,93,842,4544
11895,445,27,407,3685
11896,772,74,725,4619
11897,8,94,899,1290
11898,173,8,130,6265
11899,61,61,613,5086
11900,481,37,239,141
11901,150,13,857,4184
11902,362,52,294,2933
11903,376,100,459,6688
11904,441,66,751,6781
11905,651,48,409,7018
11906,980,49,785,3210
11907,709,66,129,6725
11908,654,93,649,6427
11909,382,9,580,6746
11910,535,1,947,8389
11911,705,25,42,4329
11912,506,58,731,2795
11913,579,35,309,5946
11914,572,14,710,3862
11915,307,50,981,5659
11916,15,59,71,2410
11917,579,11,192,6654
11918,178,36,347,8493
11919,401,61,92,3790
11920,116,82,216,3785
11921,520,94,120,1968
11922,984,12,715,1957
11923,516,77,893,307
11924,566,36,801,4014
11925,605,65,381,1447
11926,658,66,432,2494
11927,262,72,715,8415
11928,184,59,210,4980
11929,745,7,4,2326
11930,499,49,960,8759
11931,293,45,530,9363
11932,304,13,170,1771
11933,211,55,514,1820
11934,725,30,980,8363
11935,435,23,618,3468
11936,413,24,151,6364
11937,278,88,376,1263
11938,655,7,791,4615
11939,475,26,789,6133
11940,750,61,144,738
11941,28,70,195,8420
11942,661,77,389,6123
11943,553,77,63,9440
11944,37,41,907,813
11945,721,49,161,8196
11946,530,75,815,4091
11947,270,52,559,7034
11948,601,61,780,9627
11949,33,79,253,3645
11950,74,92,969,2994
11951,510,6,820,5543
11952,791,20,138,1408
11953,482,51,197,1685
11954,110,71,839,5459
11955,103,34,782,9433
11956,222,58,414,6838
11957,803,59,981,6260
11958,751,6,346,8809
11959,682,61,606,7035
11960,490,17,983,3513
11961,942,83,447,7721
11962,686,94,912,8936
11963,396,97,288,35
11964,933,68,987,5729
11965,684,64,796,196
11966,227,69,474,2434
11967,223,55,94,5953
11968,730,96,840,1695
11969,609,59,802,8971
11970,208,11,891,4664
11971,355,81,133,4051
11972,627,25,863,2614
11973,251,22,975,3806
11974,177,50,670,7049
11975,784,90,999,910
11976,97,59,145,8959
11977,667,39,520,435
11978,372,6,14,6911
11979,194,32,257,8996
11980,392,60,7,260
11981,289,29,451,2370
11982,997,70,840,7910
11983,60,34,240,6795
11984,879,15,546,1731
11985,249,75,689,9568
11986,587,2,20,1314
11987,216,93,742,7477
11988,849,59,45,7489
11989,598,52,654,2118
11990,698,86,10,5575
11991,619,4,982,5560
11992,980,25,444,6143
11993,445,77,276,9002
11994,820,78,695,9463
11995,837,64,987,1552
11996,85,56,237,9239
11997,493,96,690,1446
11998,833,5,692,7960
11999,429,93,486,2538
12000,361,40,388,6581
12001,713,57,709,1624
12002,876,83,244,2759
12003,450,23,94,4916
12004,502,9,869,4325
12005,79,38,314,6727
12006,171,37,978,1076
12007,871,80,57,7360
12008,503,57,548,4106
12009,182,7,759,6537
12010,824,63,799,1561
12011,276,26,70,4784
12012,87,4,541,4995
12013,775,68,741,4177
12014,859,4,35,7864
12015,95,27,466,5557
12016,18,51,981,2378
12017,977,31,733,7452
12018,823,6,969,2207
12019,360,41,151,362
12020,173,77,342,7421
12021,40,12,384,2868
12022,237,6,772,8105
12023,750,54,584,7840
12024,174,39,435,5469
12025,211,37,329,9579
12026,914,46,58,4421
12027,770,50,168,262
12028,339,57,816,1973
12029,118,62,984,7048
12030,767,10,484,2773
12031,175,74,81,9219
12032,891,87,734,3534
12033,778,69,202,6625
12034,376,93,890,2751
12035,263,39,554,1076
12036,672,99,628,624
12037,341,12,891,3400
12038,144,14,816,5985
12039,146,78,388,1707
12040,384,38,522,748
12041,956,17,676,6535
12042,553,78,354,3362
12043,648,10,544,6507
12044,523,81,765,9527
12045,978,63,753,9557
12046,259,11,285,3167
12047,879,9,337,6278
12048,708,94,979,5513
12049,877,59,641,5706
12050,765,65,568,2490
12051,328,32,140,4250
12052,644,8,874,315
12053,246,12,372,6031
12054,495,41,283,1107
12055,744,79,215,4141
12056,955,55,323,3731
12057,690,31,925,9262
12058,910,55,798,1728
12059,178,31,43,8486
12060,763,24,726,8835
12061,852,94,654,8693
12062,819,34,789,3424
12063,77,38,355,5042
12064,394,27,785,1855
12065,303,91,815,3885
12066,7,3,442,9293
12067,211,3,266,5930
12068,533,2,545,8400
12069,574,85,436,3803
12070,813,56,617,2154
12071,15,2,568,6439
12072,18,9,262,7272
12073,983,14,34,4637
12074,680,68,395,6618
12075,30,16,229,9517
12076,671,1,625,8090
12077,673,48,203,2776
12078,394,89,153,7170
12079,509,18,275,638
12080,722,57,502,2799
12081,101,15,388,9395
12082,383,7,524,7082
12083,773,63,66,5087
12084,561,96,981,8726
12085,799,72,477,9592
12086,122,63,96,1972
12087,775,13,454,4141
12088,14,72,411,9010
12089,898,62,940,5900
12090,758,52,996,8459
12091,155,24,215,4918
12092,53,58,373,8914
12093,424,94,72,2551
12094,678,28,870,4021
12095,436,22,208,9596
12096,267,32,844,5949
12097,651,45,766,9941
12098,651,5,605,474
12099,647,87,985,876
12100,169,83,300,8357
12101,313,98,76,4512
12102,713,92,285,2724
12103,736,54,77,2181
12104,7,58,261,9193
12105,225,98,188,1108
12106,584,50,585,4949
12107,290,94,906,1132
12108,904,42,188,4532
12109,911,47,676,9178
12110,693,67,763,7688
12111,215,31,179,1071
12112,35,45,497,5184
12113,528,59,187,5094
12114,649,32,222,5943
12115,361,37,603,9242
12116,576,48,101,7894
12117,22,89,333,623
12118,460,79,366,2123
12119,5,60,846,5663
12120,521,29,531,8941
12121,750,88,334,1010
12122,949,63,931,2068
12123,908,68,135,3901
12124,821,48,135,4005
12125,385,93,374,6911
12126,371,42,917,9455
12127,361,93,694,2049
12128,60,88,674,4466
12129,953,100,119,4442
12130,213,68,579,2025
12131,381,20,36,174
12132,720,71,22,2552
12133,761,10,618,8686
12134,230,76,573,1402
12135,602,97,692,6241
12136,928,40,750,5027
12137,173,82,875,7578
12138,518,32,8,4355
12139,598,18,679,5345
12140,489,42,747,2689
12141,144,25,914,4283
12142,681,3,726,1808
12143,29,96,218,2583
12144,121,29,755,9911
12145,485,55,455,6329
12146,404,69,193,8610
12147,682,29,388,248
12148,758,30,477,919
12149,589,59,994,6307
12150,797,46,89,1244
12151,518,20,774,352
12152,33,86,469,6207
12153,536,15,523,1809
12154,230,71,397,2677
12155,799,51,769,1250
12156,741,82,856,3117
12157,856,44,312,1100
12158,771,84,929,6080
12159,492,83,513,1585
12160,4,80,471,6046
12161,834,73,545,3779
12162,750,49,555,818
12163,539,57,175,6180
12164,984,72,513,4192
12165,38,17,362,870
12166,31,40,673,7140
12167,438,12,903,5785
12168,471,66,759,2526
12169,434,91,46,671
12170,282,90,836,7928
12171,800,30,306,7173
12172,167,72,660,1147
12173,728,33,21,3298
12174,328,58,445,446
12175,101,83,936,7917
12176,787,78,321,7326
12177,419,75,553,4133
12178,918,34,850,5678
12179,176,12,730,6460
12180,909,21,224,6842
12181,82,37,149,2563
12182,258,92,528,4261
12183,903,16,547,1212
12184,561,78,558,2764
12185,346,80,130,3565
12186,914,35,566,522
12187,246,21,178,2085
12188,337,73,826,2115
12189,339,77,679,853
12190,15,18,137,6543
12191,778,80,720,6049
12192,154,6,395,8710
12193,646,42,228,6526
12194,779,77,785,7755
12195,690,20,724,1968
12196,322,50,578,4292
12197,868,51,243,1578
12198,908,19,151,1526
12199,640,84,69,1129
12200,215,77,131,2031
12201,594,38,602,8962
12202,48,31,187,8974
12203,305,36,94,7845
12204,251,35,451,1061
12205,161,97,54,5589
12206,652,36,513,2623
12207,384,63,512,1165
12208,797,3,855,9729
12209,789,99,657,3017
12210,490,75,36,2631
12211,527,52,578,285
12212,998,51,714,5377
12213,571,58,580,916
12214,86,73,909,255
12215,546,68,790,1852
12216,101,58,706,3498
12217,775,24,593,6704
12218,418,87,559,6041
12219,941,18,207,5071
12220,116,6,116,4087
12221,91,39,959,8769
12222,385,96,706,4215
12223,459,83,696,8057
12224,352,91,650,1545
12225,505,71,931,4398
12226,707,94,672,3176
12227,844,94,316,1290
12228,173,39,713,9606
12229,270,53,501,7286
12230,11,60,99,6793
12231,684,59,613,1501
12232,581,6,582,8664
12233,29,3,434,29
12234,256,52,754,5520
12235,69,7,26,2254
12236,721,38,421,6841
12237,275,53,592,3319
12238,994,80,227,5492
12239,925,60,308,4281
12240,55,68,315,3974
12241,15,56,151,7908
12242,704,26,298,8171
12243,667,88,886,4388
12244,709,80,168,3117
12245,234,75,652,5892
12246,440,25,24,3754
12247,589,29,375,871
12248,336,7,524,2016
12249,546,15,663,8444
12250,24,38,875,4865
12251,54,79,763,1161
12252,256,5,376,428
12253,199,96,383,5105
12254,536,79,634,7261
12255,216,97,971,9053
12256,854,97,928,7088
12257,964,68,584,7661
12258,955,17,209,818
12259,782,45,686,1034
12260,506,96,295,7974
12261,940,32,756,7705
12262,919,82,65,3728
12263,651,13,853,7665
12264,872,94,252,7441
12265,659,49,688,1493
12266,476,36,93,3168
12267,810,27,885,1433
12268,793,56,577,2548
12269,631,92,587,4499
12270,145,44,465,2249
12271,278,56,223,8633
12272,188,31,943,951
12273,352,92,917,8270
12274,518,15,927,5919
12275,822,3,78,3009
12276,730,50,993,2392
12277,596,95,686,2241
12278,992,10,953,2018
12279,882,16,282,8642
12280,37,43,936,3068
12281,10,31,36,7060
12282,176,97,449,765
12283,87,64,615,7450
12284,298,23,219,4855
12285,652,2,316,5594
12286,343,65,181,8829
12287,983,18,651,1010
12288,617,96,527,3992
12289,164,6,41,5032
12290,687,67,245,5808
12291,996,49,950,7084
12292,104,42,481,1535
12293,210,3,87,899
12294,376,54,805,5437
12295,912,22,264,5468
12296,588,89,402,7849
12297,496,24,824,9855
12298,503,66,568,7912
12299,493,37,86,4075
12300,941,3,430,2519
12301,997,37,479,1001
12302,16,39,783,6567
12303,439,60,60,6942
12304,439,54,64,1839
12305,606,91,499,8986
12306,941,46,174,9066
12307,207,40,61,567
12308,591,99,969,140
12309,306,13,643,9711
12310,483,80,296,2130
12311,717,80,771,9990
12312,331,92,755,301
12313,770,75,873,1288
12314,936,33,635,680
12315,350,65,582,183
12316,190,8,653,677
12317,498,8,257,5305
12318,412,30,998,4182
12319,707,60,956,4925
12320,436,27,910,9111
12321,846,3,120,7522
12322,150,78,352,3327
12323,885,88,863,3048
12324,639,25,368,892
12325,549,66,526,5623
12326,357,94,173,754
12327,679,47,847,5437
12328,335,16,48,2505
12329,611,66,121,7435
12330,506,15,447,7632
12331,125,7,871,6618
12332,755,2,228,1783
12333,732,91,102,6080
12334,12,43,713,9300
12335,966,93,831,6552
12336,519,92,677,4822
12337,27,26,181,4604
12338,635,31,606,9799
12339,754,25,325,3959
12340,121,100,591,6610
12341,370,62,413,8654
12342,551,9,329,6740
12343,211,88,191,3174
12344,453,22,64,3040
12345,284,23,475,5876
12346,457,37,340,5742
12347,385,44,591,2309
12348,303,83,421,1089
12349,891,80,836,9167
12350,830,41,985,2503
12351,166,9,725,4106
12352,852,44,591,9413
12353,47,97,784,4429
12354,867,63,907,8566
12355,197,91,946,7768
12356,471,56,584,6994
12357,6,99,127,1963
12358,697,72,483,6103
12359,482,18,867,6052
12360,265,63,211,3316
12361,278,13,626,8178
12362,366,3,642,1030
12363,107,3,190,5691
12364,869,42,314,8481
12365,727,72,917,1087
12366,115,11,582,9211
12367,234,5,220,3352
12368,752,80,990,8582
12369,147,56,910,3977
12370,703,77,912,7195
12371,586,56,515,9756
12372,657,39,626,3758
12373,714,17,636,6710
12374,483,77,365,5036
12375,181,83,954,333
12376,115,44,310,3902
12377,976,34,621,9679
12378,760,42,870,9824
12379,572,36,777,3376
12380,366,28,183,5410
12381,39,45,232,1088
12382,519,11,366,5399
12383,516,33,335,4484
12384,999,25,886,8707
12385,788,45,705,7583
12386,970,46,763,6132
12387,403,40,652,1600
12388,636,69,473,3451
12389,583,40,91,498
12390,88,38,803,8370
12391,433,3,700,2029
12392,225,59,736,6312
12393,377,82,153,2102
12394,576,9,34,5263
12395,247,41,758,2988
12396,68,80,649,5156
12397,450,71,695,598
12398,960,55,766,8042
12399,113,60,744,1076
12400,296,48,293,8254
12401,403,99,766,3689
12402,996,25,120,238
12403,166,15,539,9591
12404,909,78,173,6604
12405,680,61,668,2728
12406,624,55,646,8233
12407,546,7,840,9345
12408,504,47,750,1826
12409,13,57,880,2364
12410,626,4,503,1022
12411,107,3,35,4826
12412,894,89,613,514
12413,74,44,752,1777
12414,798,47,747,9308
12415,344,98,985,5551
12416,95,48,461,9823
12417,179,48,531,9961
12418,538,78,207,7455
12419,854,79,617,9854
12420,639,35,725,5168
12421,225,84,827,569
12422,882,4,108,8077
12423,894,62,896,91
12424,682,52,206,6604
12425,563,36,876,4958
12426,586,8,259,5188
12427,416,59,528,2902
12428,197,26,873,4996
12429,463,69,703,5829
12430,415,58,554,7761
12431,868,83,41,3717
12432,948,3,74,5494
12433,849,92,550,6336
12434,683,67,290,3261
12435,565,76,102,1806
12436,6,10,992,7931
12437,611,49,319,7394
12438,443,52,953,2631
12439,307,42,270,6886
12440,510,56,335,564
12441,513,76,823,4853
12442,100,66,550,8138
12443,64,80,129,1679
12444,239,22,671,3762
12445,836,18,858,1392
12446,617,72,456,1503
12447,671,94,313,7090
12448,559,20,444,2446
12449,317,25,438,9736
12450,167,80,783,3563
12451,169,84,51,5315
12452,146,49,818,6889
12453,482,19,616,7676
12454,958,56,308,1000
12455,636,51,47,8551
12456,628,85,461,7827
12457,320,80,593,5899
12458,243,32,422,6202
12459,621,73,622,827
12460,907,95,238,4370
12461,365,33,293,5286
12462,791,95,431,6593
12463,251,10,359,1966
12464,485,22,579,9954
12465,209,42,798,8786
12466,52,29,457,7838
12467,348,97,671,7272
12468,833,85,106,9395
12469,713,56,2,9947
12470,549,49,603,9588
12471,221,69,278,8662
12472,299,56,858,1367
12473,554,66,81,1685
12474,273,14,139,1931
12475,565,90,872,1454
12476,288,98,83,6520
12477,674,58,775,9351
12478,496,32,974,117
12479,818,19,931,2583
12480,435,43,984,7063
12481,458,91,391,96
12482,854,29,816,30
12483,343,27,52,111
12484,881,31,530,6321
12485,778,70,654,1866
12486,989,64,625,938
12487,751,76,475,5561
12488,479,50,799,5928
12489,321,80,300,3882
12490,807,88,1,7449
12491,817,62,640,5401
12492,82,92,852,136
12493,627,95,271,5973
12494,22,94,575,6899
12495,668,96,468,9078
12496,348,44,574,9058
12497,451,58,544,7897
12498,352,86,725,9012
12499,868,100,721,7163
12500,961,3,765,330
12501,353,33,889,1937
12502,166,61,547,4193
12503,199,44,751,734
12504,120,92,3,3082
12505,259,90,619,3949
12506,182,64,277,8147
12507,204,70,441,221
12508,724,32,264,6415
12509,568,5,395,9211
12510,745,71,239,480
12511,283,22,69,9415
12512,354,35,277,3580
12513,92,96,13,7484
12514,644,27,542,1604
12515,87,23,995,8106
12516,751,88,7,1413
12517,96,67,66,6775
12518,846,55,782,7793
12519,533,43,828,6001
12520,506,12,848,6767
12521,316,31,751,9618
12522,928,46,242,2713
12523,163,57,39,4856
12524,98,70,48,2834
12525,242,72,570,3890
12526,926,77,526,5037
12527,927,36,677,458
12528,255,82,619,1913
12529,191,25,977,2704
12530,13,5,963,8283
12531,489,72,989,470
12532,521,1,28,1011
12533,325,93,315,3472
12534,336,14,695,3184
12535,484,89,34,6462
12536,470,72,632,5706
12537,86,78,569,8220
12538,798,94,216,576
12539,662,6,549,9554
12540,835,66,609,8555
12541,91,99,277,5063
12542,61,35,855,9271
12543,956,25,580,1118
12544,23,48,353,7587
12545,90,70,751,5698
12546,17,95,920,9642
12547,620,97,586,2213
12548,59,89,204,2101
12549,167,24,721,3456
12550,903,13,592,310
12551,259,91,471,2783
12552,569,5,753,1176
12553,510,31,818,9843
12554,685,1,361,8632
12555,499,12,461,9064
12556,270,86,678,3243
12557,409,32,720,7544
12558,423,11,14,4027
12559,654,37,921,6370
12560,566,65,230,1258
12561,284,31,173,8855
12562,422,23,887,1278
12563,764,45,998,5498
12564,886,25,623,9903
12565,177,91,996,3365
12566,93,80,906,4937
12567,883,14,136,617
12568,782,19,593,2027
12569,461,60,654,3901
12570,562,36,717,6410
12571,591,35,122,9695
12572,326,30,44,4632
12573,675,68,185,2913
12574,184,22,68,7835
12575,2,42,700,9457
12576,49,55,198,5903
12577,214,74,47,8007
12578,163,73,898,3315
12579,275,70,837,3440
12580,675,83,863,7827
12581,203,94,300,3946
12582,13,95,916,4737
12583,767,56,279,3380
12584,515,40,324,5697
12585,630,50,376,2049
12586,626,52,811,103
